,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
1281,TEAC,LEV24A317FHD,China,83.0,5.0,Televisions
1282,HISENSE,65N8,China,416.0,5.5,Televisions
1283,KONIC,KKD32CS639A,China,169.0,4.0,Televisions
1284,KONIC,40670,China,186.0,5.0,Televisions
1285,KONIC,KUD40CS670AN,China,186.0,5.0,Televisions
1286,KONIC,KUD40CS670AV,China,186.0,5.0,Televisions
1287,KOGAN,KALED65CUHDUA,China,550.0,4.0,Televisions
1288,KOGAN,KALED65CUHDUB,China,550.0,4.0,Televisions
1289,KOGAN,KALED65CUHDUC,China,550.0,4.0,Televisions
1290,KOGAN,KALED65CUHDUD,China,550.0,4.0,Televisions
1291,KOGAN,LE65Q9000U,China,550.0,4.0,Televisions
1292,KOGAN,KALED40DVDRA,China,144.0,6.0,Televisions
1293,KOGAN,KALED40,China,141.0,6.0,Televisions
1294,KOGAN,KALED40GF7000DRA,China,141.0,6.0,Televisions
1295,KOGAN,KALED40GF7000DRB,China,141.0,6.0,Televisions
1296,KOGAN,KALED40GF7000DRC,China,141.0,6.0,Televisions
1297,KOGAN,KALED40GF7000DRD,China,141.0,6.0,Televisions
1298,KOGAN,KALED40GF7000RA,China,141.0,6.0,Televisions
1299,KOGAN,KALED40GF7000RB,China,141.0,6.0,Televisions
1300,KOGAN,KALED40GF7000RC,China,141.0,6.0,Televisions
1301,KOGAN,KALED40GF7000RD,China,141.0,6.0,Televisions
1302,KOGAN,KALED40XXXRA,China,141.0,6.0,Televisions
1303,VIANO,STV65UHD4K,China,397.0,5.5,Televisions
1304,LINDEN,L55UTV17b,China,472.0,3.5,Televisions
1305,BAUHN,AT32HDC-1017,China,134.0,4.5,Televisions
1306,LG,65UV340C-TB,"South Korea,Indonesia",361.0,6.0,Televisions
1307,SAMSUNG,QA88Q9FAM,Vietnam,1281.0,3.0,Televisions
1308,SAMSUNG,QA88Q9FAMS,Vietnam,1281.0,3.0,Televisions
1309,SAMSUNG,QA88Q9FAMW,Vietnam,1281.0,3.0,Televisions
1310,SAMSUNG,UA55LS003AW,Vietnam,379.0,4.5,Televisions
1311,PALSONIC,PT3250P,China,113.0,5.5,Televisions
1312,SAMSUNG,UA65LS003AW,Vietnam,434.0,5.0,Televisions
1313,KOGAN,KALED24FHDQA,China,71.0,5.5,Televisions
1315,KOGAN,KALED24XXXQA,China,71.0,5.5,Televisions
1316,KOGAN,KALED43JU8000ZA,China,177.0,5.5,Televisions
1317,KOGAN,KALED43JU8000ZB,China,177.0,5.5,Televisions
1319,HISENSE,75N7,China,684.0,4.5,Televisions
1320,TEAC,LE55A4E1UHD,China,266.0,6.0,Televisions
1321,KOGAN,KALED24LH6000DVA,China,68.0,6.0,Televisions
1322,JVL,24HEV600,China,74.0,5.5,Televisions
1324,PHILIPS,32PHT4002/79,China,132.0,4.5,Televisions
1325,LG,75UV340C-TB,"South Korea,Indonesia",538.0,5.5,Televisions
1326,KOGAN,KALED75KU8000UA,China,600.0,5.0,Televisions
1327,SAMSUNG,HG32AF690DK,Vietnam,148.0,4.0,Televisions
1328,SAMSUNG,HG43AF690DK,Vietnam,197.0,5.0,Televisions
1329,SAMSUNG,HG49AF690DK,Vietnam,214.0,6.0,Televisions
1330,SAMSUNG,HG55AF690DK,Vietnam,232.0,6.0,Televisions
1331,HISENSE,65N5,China,462.0,5.0,Televisions
1332,SONY,KD-60X6700E,Mexico,398.0,5.0,Televisions
1333,SONY,KD-70X6700E,Mexico,458.0,5.5,Televisions
1334,LG,32LJ610D-TA,"South Korea,Indonesia",118.0,5.0,Televisions
1335,LG,55UV340C-TB,"South Korea,Indonesia",295.0,5.5,Televisions
1336,LG,65UV761H-TB,"South Korea,Indonesia",366.0,6.0,Televisions
1337,SAMSUNG,UA65MU6303W,Vietnam,470.0,4.5,Televisions
1338,SAMSUNG,UA50MU6103W,Vietnam,343.0,4.0,Televisions
1339,SAMSUNG,UA65MU6103W,Vietnam,470.0,4.5,Televisions
1340,SAMSUNG,UA55MU6103W,Vietnam,408.0,4.0,Televisions
1341,SAMSUNG,UA75MU6103W,Vietnam,751.0,4.0,Televisions
1342,SAMSUNG,UA43MU6103S,Vietnam,248.0,4.0,Televisions
1343,SAMSUNG,UA49MU6303S,Vietnam,332.0,4.0,Televisions
1344,LG,55EW961H-TB,"South Korea,Indonesia",523.0,3.0,Televisions
1345,LG,65EW961H-TB,"South Korea,Indonesia",639.0,3.5,Televisions
1346,SAMSUNG,UA40M5100DW,Vietnam,183.0,5.0,Televisions
1347,VEON,VN2019LEDDVD,China,86.0,3.5,Televisions
1348,BAUHN,ATV40FHDC-0817,China,219.0,4.0,Televisions
1349,LINDEN,L55HTV17a,China,493.0,3.0,Televisions
1350,TEAC,LE55A4E2UHD,China,266.0,6.0,Televisions
1351,KOGAN,KALED65KU8000RA,China,367.0,6.0,Televisions
1352,VEON,SRO445K2017,China,389.0,4.0,Televisions
1353,PLATINUM,PT3219LED,China,76.0,7.0,Televisions
1354,PLATINUM,PT2032LED,China,69.0,4.5,Televisions
1355,PLATINUM,PT2419DVD,China,53.0,7.0,Televisions
1356,POLAROID,PL6517UAD,China,599.0,3.5,Televisions
1357,AKAI,AK492017UHDS,China,305.0,4.5,Televisions
1358,LG,OLED65C7BOT,"South Korea,Indonesia",574.0,4.0,Televisions
1359,LG,OLED55C7BOT,"South Korea,Indonesia",417.0,4.0,Televisions
1360,SONY,KD-77A1,Taiwan,885.0,3.5,Televisions
1361,PLATINUM,PT4006LED,China,260.0,3.5,Televisions
1362,CYBERCAST,ASU5517A-GA,China,470.0,3.5,Televisions
1363,CYBERCAST,ASU6517A-GA,China,670.0,3.0,Televisions
1364,AKAI,AK552017UHDS,China,434.0,3.5,Televisions
1365,BAUHN,ATV65UHD,China,594.0,3.5,Televisions
1366,BAUHN,ATV65UHD-0917,China,594.0,3.5,Televisions
1367,BAUHN,ATV65UHD-1217,China,594.0,3.5,Televisions
1368,KOGAN,KALED55KU8000SZA,China,276.0,5.5,Televisions
1369,KOGAN,KALED49KU8000SZA,China,255.0,5.0,Televisions
1370,KOGAN,KALED65KU8000SZA,China,390.0,5.5,Televisions
1371,PANASONIC,TH-77EZ1000U,Malaysia,899.0,3.5,Televisions
1372,AKAI,AK322017SW,China,106.0,5.5,Televisions
1374,TEAC,LE49A1TGFHD,Turkey,160.0,7.0,Televisions
1375,TCL,22D2900F,China,94.0,4.0,Televisions
1376,TOSHIBA,65U7750A,"South Africa,Vietnam,Thailand,Malaysia,Indonesia,Egypt,China",696.0,3.0,Televisions
1377,FURRION,FEHT32N8D,China,96.0,6.0,Televisions
1378,LOEWE,BILD 5.65,Germany,687.0,3.0,Televisions
1379,LOEWE,BILD .65,Germany,687.0,3.0,Televisions
1380,LOEWE,BILD 9.65,Germany,687.0,3.0,Televisions
1381,LINDEN,L48MTV17a,China,354.0,3.5,Televisions
1382,LG,32LV765H-TA,"South Korea,Indonesia",142.0,4.5,Televisions
1383,LG,43LV765H-TA,"South Korea,Indonesia",238.0,4.5,Televisions
1384,LG,49LV765H-TA,"South Korea,Indonesia",271.0,5.0,Televisions
1385,LG,55LV765H-TA,"South Korea,Indonesia",334.0,5.0,Televisions
1386,VIANO,TV43FHD,China,223.0,5.0,Televisions
1387,JAEGER,JA3200DV,China,144.0,4.5,Televisions
1388,JAEGER,JA2400DV,China,76.0,5.5,Televisions
1389,JAEGER,JA4300U,China,225.0,4.5,Televisions
1390,JAEGER,JA5500U,China,454.0,3.5,Televisions
1391,JAEGER,JA6500U,China,700.0,3.0,Televisions
1392,VEON,VPS65UHD,China,568.0,4.0,Televisions
1393,LOEWE,BILD 7.77,Germany,833.0,3.5,Televisions
1394,JVC,LT-55N780A,China,415.0,4.0,Televisions
1395,JVC,LT-55N685A,China,400.0,4.0,Televisions
1396,JVC,LT-65N785A,China,700.0,3.0,Televisions
1397,BAUHN,ATV49UHD-1117,China,344.0,3.5,Televisions
1398,SAMSUNG,HG49AE460HK,Vietnam,284.0,4.5,Televisions
1399,SAMSUNG,HG49AE570HK,Vietnam,284.0,4.5,Televisions
1400,AKAI,AK402017FHDC,China,208.0,4.5,Televisions
1401,AVIO,AV5506UHD,China,449.0,3.5,Televisions
1402,EVOKE,EV5506UHD,China,420.0,4.0,Televisions
1403,LINDEN,L24HTV17a,China,71.0,5.5,Televisions
1404,JVC,LT-32N386A,China,119.0,5.0,Televisions
1405,LOEWE,BILD 4.55,Germany,577.0,2.5,Televisions
1406,LOEWE,BILD *.55,Germany,577.0,2.5,Televisions
1407,LOEWE,BILD 5.55,Germany,577.0,2.5,Televisions
1408,TOSHIBA,32L4750A,"Malaysia,South Africa,Thailand,Indonesia,Vietnam,Egypt,China",148.0,4.0,Televisions
1409,KONIC,KKD40ES638C,China,140.0,6.0,Televisions
1410,EVOKE,EV2019DVD,China,80.0,4.0,Televisions
1411,VEON,VN32N19LEDDVD,China,131.0,5.0,Televisions
1412,EVOKE,EV2419DVD,China,115.0,3.5,Televisions
1413,SONIQ,E32V17B*,China,160.0,4.0,Televisions
1414,SONIQ,E32V17B-AU,China,160.0,4.0,Televisions
1415,SONIQ,E32V17B-NZ,China,160.0,4.0,Televisions
1416,JVC,LT-48N570A,China,313.0,4.0,Televisions
1417,TEAC,LEDV2420DT,China,94.0,4.5,Televisions
1419,JVC,LT-60N785A,China,478.0,4.0,Televisions
1420,JVC,LT-48N685A,China,390.0,3.0,Televisions
1421,KOGAN,KALED24QF7000VA,China,52.0,7.0,Televisions
1422,TEAC,LE55E5S1UHD,China,340.0,5.0,Televisions
1423,SEIKI,SC-75AU600,China,680.0,4.5,Televisions
1424,SEIKI,SC-55AU300,China,348.0,4.5,Televisions
1425,SEIKI,SC-40AU300,China,191.0,4.5,Televisions
1426,SEIKI,SC-32AU300,China,144.0,4.5,Televisions
1427,TEAC,LE65E5S1UHD,China,380.0,5.5,Televisions
1428,SAMSUNG,HG32AE460FK,Vietnam,134.0,4.5,Televisions
1429,SAMSUNG,HG32AE570FK,Vietnam,134.0,4.5,Televisions
1430,LINDEN,L49UTV17a,China,330.0,4.0,Televisions
1431,SAMSUNG,QA55Q6FAMW,Vietnam,408.0,4.0,Televisions
1432,TEAC,LE49E5S1UHD,China,270.0,5.0,Televisions
1433,TEAC,LE43E5S1UHD,China,215.0,5.0,Televisions
1434,VEON,SRO494K2017,China,380.0,3.5,Televisions
1435,VEON,SRO554K2017-P6,China,430.0,3.5,Televisions
1436,AVIO,AV6001UHD,China,459.0,4.5,Televisions
1437,BAUHN,ATV55UHD-1217,China,434.0,3.5,Televisions
1438,KONIC,KKD50ES638C,China,308.0,4.5,Televisions
1439,LINDEN,L40MTV17a,China,190.0,4.5,Televisions
1440,SEIKI,SC-65AU600,China,480.0,4.5,Televisions
1441,KOGAN,KALED65KU8000SZB,China,348.0,6.0,Televisions
1442,KOGAN,KALED65JU8000ZA,China,460.0,5.0,Televisions
1443,TEAC,LE32A1TGHD,Turkey,113.0,5.5,Televisions
1444,TEAC,LE40A1TGFHD,Turkey,123.0,6.0,Televisions
1445,TEAC,LE55A1TGFHD,Turkey,200.0,7.0,Televisions
1446,KOGAN,KALED55KU8000SZC,China,253.0,6.0,Televisions
1447,KOGAN,KALED43JU8000ZC,China,177.0,5.5,Televisions
1448,AXIS,AX-1519,China,68.0,4.5,Televisions
1449,AXIS,AX-1522,China,89.0,4.0,Televisions
1450,HITACHI,32FHDSM6,China,145.0,4.5,Televisions
1451,AXIS,AX-1532 series 3,China,168.0,3.5,Televisions
1452,KOGAN,KALED32LH6000DQA,China,98.0,6.0,Televisions
1453,SEIKI,SC-55AU600,China,348.0,4.5,Televisions
1454,PLATINUM,PT5506UHD-3,China,370.0,4.5,Televisions
1455,KONKA,KUD49ST720AN,China,382.0,3.5,Televisions
1456,KONKA,KDG32,China,125.0,5.0,Televisions
1457,KONKA,KDG32ML662ATS,China,125.0,5.0,Televisions
1458,KONKA,KDGES662A2,China,125.0,5.0,Televisions
1459,KONKA,KDG40,China,195.0,5.0,Televisions
1460,KONKA,KDG40ES662A2,China,195.0,5.0,Televisions
1461,KONKA,KDG40ML662ATS,China,195.0,5.0,Televisions
1462,JAEGER,JA7500U,China,680.0,4.5,Televisions
1463,JVC,LT-65N780A,China,480.0,4.5,Televisions
1464,SONIQ,F40FV17B*,China,210.0,4.5,Televisions
1465,SONIQ,F40FV17B-AU,China,210.0,4.5,Televisions
1466,SONIQ,F40FV17B-NZ,China,210.0,4.5,Televisions
1467,TEAC,LE55A4E3UHD,China,266.0,6.0,Televisions
1468,TEAC,LE65A4E3UHD,China,355.0,6.0,Televisions
1469,LAD,K-4860D,China,291.0,5.5,Televisions
1470,LAD,K-4960D,China,291.0,5.5,Televisions
1471,LAD,K-5060D,China,291.0,5.5,Televisions
1473,LAD,KL-5560A,China,291.0,5.5,Televisions
1476,JVC,LT-40N570AS,China,224.0,4.0,Televisions
1477,SONY,KDL-43W660F,Malaysia,160.0,6.0,Televisions
1478,SONY,KDL-50W660F,Malaysia,270.0,5.0,Televisions
1479,SONIQ,E40FV17A*,China,201.0,4.5,Televisions
1480,SONIQ,E40FV17A-AU,China,201.0,4.5,Televisions
1481,SONIQ,E40FV17A-NZ,China,201.0,4.5,Televisions
1482,SONIQ,E24HZ17B*,China,90.0,4.5,Televisions
1483,SONIQ,E24HZ17B-AU,China,90.0,4.5,Televisions
1484,SONIQ,E24HZ17B-NZ,China,90.0,4.5,Televisions
1485,SONIQ,E32V17A*,China,160.0,4.0,Televisions
1486,SONIQ,E32V17A-AU,China,160.0,4.0,Televisions
1487,SONIQ,E32V17A-NZ,China,160.0,4.0,Televisions
1488,LG,32LK510BPTA,"South Korea,Indonesia",118.0,5.0,Televisions
1489,LG,43LK5100PTB,"South Korea,Indonesia",155.0,6.0,Televisions
1490,LG,49LK5100PTB,"South Korea,Indonesia",166.0,7.0,Televisions
1491,LG,32LV300C-TA,Indonesia,111.0,5.5,Televisions
1492,SONIQ,F60FV17A*,China,422.0,4.5,Televisions
1493,SONIQ,F60FV17A-AU,China,422.0,4.5,Televisions
1494,SONIQ,F60FV17A-NZ,China,422.0,4.5,Televisions
1495,CHIQ,L40G1,China,210.0,4.5,Televisions
1496,CHIQ,None,China,379.0,4.5,Televisions
1497,CHIQ,U55G6,China,379.0,4.5,Televisions
1498,CHIQ,U55G7,China,379.0,4.5,Televisions
1499,LG,32LV300C-TB,Indonesia,111.0,5.5,Televisions
1500,LG,43LV300C-TA,Indonesia,162.0,6.0,Televisions
1501,LINDEN,L65UTV18a,China,647.0,3.5,Televisions
1502,SONIQ,E50FV17A*,China,285.0,5.0,Televisions
1503,SONIQ,E50FV17A-AU,China,285.0,5.0,Televisions
1504,SONIQ,E50FV17A-NZ,China,285.0,5.0,Televisions
1505,YOKOHAMA,YTV24,China,76.0,5.5,Televisions
1506,KOGAN,KALED43JU8000ZD,China,211.0,5.0,Televisions
1507,KOGAN,KALED49JU8000ZA,China,240.0,5.5,Televisions
1508,KOGAN,KALED49KU8000SZC,China,325.0,4.0,Televisions
1509,KOGAN,KALED40QF7000DZA,China,148.0,6.0,Televisions
1510,KOGAN,KALED40QF7000ZA,China,163.0,5.5,Televisions
1511,CHIQ,L24G4,China,93.0,4.5,Televisions
1512,CHIQ,L43G4,China,185.0,5.5,Televisions
1513,CHIQ,L50G4,China,294.0,4.5,Televisions
1514,CHIQ,L55G4,China,378.0,4.5,Televisions
1515,CHIQ,U50G6,China,295.0,4.5,Televisions
1516,CHIQ,U65G6,China,441.0,5.0,Televisions
1517,KOGAN,KALED49MU9000SZA,China,262.0,5.0,Televisions
1518,LG,49SK8500PTA,"South Korea,Indonesia",302.0,4.5,Televisions
1519,LG,49SK8500PVA,"South Korea,Indonesia",302.0,4.5,Televisions
1520,LG,55SK8500PTA,"South Korea,Indonesia",310.0,5.0,Televisions
1521,LG,55SK8500PVA,"South Korea,Indonesia",310.0,5.0,Televisions
1522,LG,49UK7500PTA,"South Korea,Indonesia",321.0,4.0,Televisions
1523,LG,OLED65C8PTA,"South Korea,Indonesia",554.0,4.0,Televisions
1524,SIGNIFY,EA1063,China,361.0,4.5,Televisions
1525,LG,65SK8500PTA,"South Korea,Indonesia",458.0,5.0,Televisions
1526,LG,65SK8500PVA,"South Korea,Indonesia",458.0,5.0,Televisions
1527,CHIQ,L19G4,China,65.0,4.5,Televisions
1528,CHIQ,L24G3,China,82.0,5.0,Televisions
1529,CHIQ,L32G4,China,112.0,5.5,Televisions
1530,TEAC,LE65A518UHD,Turkey,434.0,5.0,Televisions
1531,SONIQ,F40FV17C*,China,225.0,4.0,Televisions
1532,SONIQ,F40FV17C-AU,China,225.0,4.0,Televisions
1533,SONIQ,F40FV17C-NZ,China,225.0,4.0,Televisions
1534,CHIQ,U70G8,China,594.0,4.5,Televisions
1535,CHIQ,U75G8,China,587.0,5.0,Televisions
1536,BLAUPUNKT,BP5500AU7000,China,348.0,4.5,Televisions
1537,BLAUPUNKT,BP6500AU7000,China,480.0,4.5,Televisions
1538,SONIQ,N75UV17A*,China,813.0,3.5,Televisions
1539,SONIQ,N75UV17A-AU,China,813.0,3.5,Televisions
1540,SONIQ,N75UV17A-NZ,China,813.0,3.5,Televisions
1541,JVC,LT-39N370AH,China,175.0,5.0,Televisions
1542,PANASONIC,TH-32F400Z,Malaysia,141.0,4.5,Televisions
1543,PANASONIC,TH-32F400A,Malaysia,141.0,4.5,Televisions
1544,KOGAN,KALED32DH5000GA,China,83.0,7.0,Televisions
1545,TEAC,KALED32QH5000QA,China,101.0,6.0,Televisions
1546,TEAC,LCD TV,China,101.0,6.0,Televisions
1548,TEAC,L32S650VHE,China,101.0,6.0,Televisions
1549,TEAC,L32S650AHS,China,101.0,6.0,Televisions
1550,TEAC,L32S650AHM,China,101.0,6.0,Televisions
1551,KOGAN,50‘’ 4K LED TV,China,317.0,4.5,Televisions
1552,KOGAN,KALED50KU8000QA,China,317.0,4.5,Televisions
1553,LG,OLED77C8PTA,"South Korea,Indonesia",768.0,4.0,Televisions
1554,LG,49UK7550PTA,"South Korea,Indonesia",321.0,4.0,Televisions
1555,LG,55UK6100PTA,"South Korea,Indonesia",333.0,5.0,Televisions
1556,LG,65UK6100PTA,"South Korea,Indonesia",460.0,5.0,Televisions
1557,LG,32LK610BPTB,"South Korea,Indonesia",122.0,5.0,Televisions
1558,LG,OLED55C8PTA,"South Korea,Indonesia",407.0,4.0,Televisions
1559,LG,55SK8000PTA,"South Korea,Indonesia",311.0,5.0,Televisions
1560,LG,65SK8000PTA,"South Korea,Indonesia",413.0,5.5,Televisions
1561,LG,65SK9500PTA,"South Korea,Indonesia",434.0,5.0,Televisions
1562,LG,65SK9500PVA,"South Korea,Indonesia",434.0,5.0,Televisions
1563,LG,55UK7500PVA,"South Korea,Indonesia",296.0,5.5,Televisions
1564,LG,55UK7550PTA,"South Korea,Indonesia",296.0,5.5,Televisions
1565,LG,65UK7500PVA,"South Korea,Indonesia",428.0,5.0,Televisions
1566,LG,65UK7550PTA,"South Korea,Indonesia",428.0,5.0,Televisions
1567,LG,43UK6540PTD,"South Korea,Indonesia",256.0,4.0,Televisions
1568,LG,50UK6540PTD,"South Korea,Indonesia",325.0,4.0,Televisions
1569,LG,55UK6340PTF,"South Korea,Indonesia",342.0,4.5,Televisions
1570,LG,55UK6540PTD,"South Korea,Indonesia",328.0,5.0,Televisions
1571,LG,65UK6540PTD,"South Korea,Indonesia",376.0,5.5,Televisions
1572,LG,43UK6700PVD,"South Korea,Indonesia",256.0,4.0,Televisions
1573,LG,50UK6700PVD,"South Korea,Indonesia",325.0,4.0,Televisions
1574,LG,55UK6700PVD,"South Korea,Indonesia",328.0,5.0,Televisions
1575,LG,65UK6700PVD,"South Korea,Indonesia",376.0,5.5,Televisions
1576,SONY,KD-55X8500F,Malaysia,369.0,4.5,Televisions
1577,SONY,KD-65X8500F,Malaysia,423.0,5.0,Televisions
1578,SONY,KD-75X8500F,Malaysia,532.0,5.5,Televisions
1579,SONY,KD-85X8500F,Malaysia,846.0,4.5,Televisions
1580,SONY,KD-55X9000F,Malaysia,538.0,2.5,Televisions
1581,SONY,KD-65X9000F,Malaysia,600.0,3.5,Televisions
1582,SONY,KD-75X9000F,Malaysia,750.0,4.0,Televisions
1583,MEDION,MD21458 AUS-A,China,94.0,4.0,Televisions
1585,PLATINUM,NLP32Z2LED,China,138.5,4.5,Televisions
1586,ALTIUS,AL5517UHDS,China,345.0,4.5,Televisions
1587,BLAUPUNKT,BP430500FH,China,223.0,4.5,Televisions
1588,TCL,32S6000S-AU,China,102.0,6.0,Televisions
1589,TCL,55S6000FS-AU,China,235.0,6.0,Televisions
1590,TCL,43S6000FS-AU,China,176.0,5.5,Televisions
1591,LG,55UK6400PVC,"South Korea,Indonesia",342.0,4.5,Televisions
1592,LG,86UK6500PTB,"South Korea,Indonesia",828.0,4.5,Televisions
1593,LG,49UK7500PVA,"South Korea,Indonesia",321.0,4.0,Televisions
1594,KOGAN,KALED43KU8000SZA,China,164.0,6.0,Televisions
1598,KOGAN,KALED24QF7000DVA,China,67.0,6.0,Televisions
1599,CHIQ,L32G3,China,137.0,4.5,Televisions
1600,LG,43UK6400PVC,"South Korea,Indonesia",247.0,4.0,Televisions
1601,LG,49UK6400PVC,"South Korea,Indonesia",286.0,4.5,Televisions
1602,LG,OLED55E8PTA,"South Korea,Indonesia",407.0,4.0,Televisions
1603,LG,OLED65E8PTA,"South Korea,Indonesia",560.0,4.0,Televisions
1604,LG,65UK6340PTF,"South Korea,Indonesia",423.0,5.0,Televisions
1605,LG,65UK6400PVC,"South Korea,Indonesia",423.0,5.0,Televisions
1606,LG,75UK6500PTB,"South Korea,Indonesia",558.0,5.0,Televisions
1607,CHIQ,L40G3,China,192.0,4.5,Televisions
1608,TCL,40S6000FS-AU,China,175.0,5.0,Televisions
1609,BLAUPUNKT,BP320500H,China,146.0,4.5,Televisions
1610,SAMSUNG,UA55NU8000W,Vietnam,364.0,4.5,Televisions
1611,SAMSUNG,UA65NU8000W,Vietnam,434.0,5.0,Televisions
1612,BLAUPUNKT,BP500500FH,China,346.0,4.0,Televisions
1613,PANASONIC,TH-75FX780A,Malaysia,482.0,6.0,Televisions
1614,MAKENA,MALED75XU9000CGA,China,477.0,6.0,Televisions
1615,LG,70UK6540PTA,"South Korea,Indonesia",589.0,4.5,Televisions
1616,KONIC,KUD65VT680AC,China,480.0,4.5,Televisions
1617,BAUHN,ATV40FHD-0318,China,142.0,6.0,Televisions
1618,BAUHN,ATV40FHDC-1118,China,142.0,6.0,Televisions
1619,SONY,KD-55A8F,Malaysia,552.0,2.5,Televisions
1620,SONY,KD-65A8F,Malaysia,688.0,3.0,Televisions
1621,MAKENA,MALED55XU9000CGA,China,313.0,5.0,Televisions
1622,SAMSUNG,UA55NU8500W,Vietnam,364.0,4.5,Televisions
1623,SAMSUNG,UA65NU8500W,Vietnam,434.0,5.0,Televisions
1624,SAMSUNG,UA82NU8000W,Vietnam,781.0,4.5,Televisions
1625,LG,OLED65W8PTA,"South Korea,Indonesia",563.0,4.0,Televisions
1626,VEON,SRO402017,China,200.0,4.5,Televisions
1627,VEON,SRO434K2018-G6,China,230.0,4.5,Televisions
1628,VEON,SRO32DVD2017,China,176.0,3.5,Televisions
1629,VEON,SRO40DVD2017,China,275.0,3.0,Televisions
1630,PANASONIC,TH-24F400Z,Malaysia,94.0,4.5,Televisions
1631,PANASONIC,TH-40F400Z,Malaysia,162.0,5.5,Televisions
1632,PANASONIC,TH-75FX780Z,Malaysia,482.0,6.0,Televisions
1636,SAMSUNG,UA49NU7100W,Vietnam,332.0,4.0,Televisions
1637,SAMSUNG,UA55NU7100,Vietnam,386.0,4.0,Televisions
1638,SAMSUNG,UA55NU7100S,Vietnam,386.0,4.0,Televisions
1639,SAMSUNG,UA55NU7100W,Vietnam,386.0,4.0,Televisions
1640,SAMSUNG,UA65NU7100W,Vietnam,434.0,5.0,Televisions
1641,SAMSUNG,UA75NU8000W,Vietnam,569.0,5.0,Televisions
1642,MAKENA,MALED65XU9000CGA,China,368.0,6.0,Televisions
1643,KONKA,KALED55SU9015SZA,China,719.0,1.5,Televisions
1644,SAMSUNG,QA65Q7FNAW,Vietnam,562.0,4.0,Televisions
1645,SAMSUNG,UA58NU7103W,Vietnam,394.0,4.5,Televisions
1646,SAMSUNG,UA43NU7100W,Vietnam,259.0,4.0,Televisions
1647,LG,OLED77W8PTA,"South Korea,Indonesia",761.0,4.0,Televisions
1648,LG,75SK8000PTA,"South Korea,Indonesia",532.0,5.5,Televisions
1649,LG,28LU340C-TB,"South Korea,Indonesia",102.0,5.0,Televisions
1650,LG,43LU540H-TB,"South Korea,Indonesia",189.0,5.5,Televisions
1651,TCL,85X6US,China,1190.0,3.0,Televisions
1652,SAMSUNG,QA55Q7FNA,Vietnam,496.0,3.0,Televisions
1653,SAMSUNG,QA55Q7FNAS,Vietnam,496.0,3.0,Televisions
1654,SAMSUNG,QA55Q7FNAW,Vietnam,496.0,3.0,Televisions
1655,SAMSUNG,UA43LS003AW,Vietnam,350.0,2.5,Televisions
1656,SAMSUNG,HG65AF690UK,Vietnam,565.0,4.0,Televisions
1657,SONY,KD-60X8300F,Malaysia,447.0,4.5,Televisions
1658,SONY,KD-70X8300F,Malaysia,528.0,5.0,Televisions
1659,PANASONIC,TH-32FS500A,Malaysia,151.0,4.0,Televisions
1660,PANASONIC,TH-40FS500A,Malaysia,167.0,5.5,Televisions
1661,PANASONIC,TH-43FX600A,Malaysia,309.0,3.0,Televisions
1662,PANASONIC,TH-49FX600A,Malaysia,332.0,4.0,Televisions
1663,SAMSUNG,QA65Q7FNAS,Vietnam,562.0,4.0,Televisions
1664,SAMSUNG,UA43NU7100S,Vietnam,259.0,4.0,Televisions
1665,SAMSUNG,UA49NU7100S,Vietnam,332.0,4.0,Televisions
1666,SAMSUNG,UA55NU8000S,Vietnam,364.0,4.5,Televisions
1667,SAMSUNG,UA55NU8500S,Vietnam,364.0,4.5,Televisions
1668,KOGAN,KALED55MU9500UA,China,477.0,3.5,Televisions
1669,KOGAN,KALED55MU9500UB,China,477.0,3.5,Televisions
1670,KOGAN,KALED55MU9500UC,China,477.0,3.5,Televisions
1671,KOGAN,TV,China,477.0,3.5,Televisions
1672,SAMSUNG,UA58NU7103S,Vietnam,394.0,4.5,Televisions
1673,SAMSUNG,UA65NU7100S,Vietnam,434.0,5.0,Televisions
1674,TOSHIBA,40L4750A,China,233.0,4.0,Televisions
1675,SAMSUNG,UA65NU8000S,Vietnam,434.0,5.0,Televisions
1676,SAMSUNG,UA65NU8500S,Vietnam,434.0,5.0,Televisions
1677,SAMSUNG,UA75NU8000S,Vietnam,569.0,5.0,Televisions
1678,SAMSUNG,UA82NU8000S,Vietnam,781.0,4.5,Televisions
1679,VERA,NM028-34LED,China,51.0,4.0,Televisions
1680,VERA,NM028-34LED***,China,51.0,4.0,Televisions
1681,VERA,NM028-34LED100,China,51.0,4.0,Televisions
1682,SAMSUNG,UA55NU7400,Vietnam,386.0,4.0,Televisions
1683,SAMSUNG,UA55NU7400S,Vietnam,386.0,4.0,Televisions
1684,SAMSUNG,UA55NU7400W,Vietnam,386.0,4.0,Televisions
1685,SAMSUNG,UA65NU7400,Vietnam,434.0,5.0,Televisions
1686,SAMSUNG,UA65NU7400S,Vietnam,434.0,5.0,Televisions
1687,SAMSUNG,UA65NU7400W,Vietnam,434.0,5.0,Televisions
1688,SAMSUNG,QA65Q9FNA,Vietnam,788.0,2.5,Televisions
1689,SAMSUNG,QA65Q9FNAS,Vietnam,788.0,2.5,Televisions
1690,SAMSUNG,QA65Q9FNAW,Vietnam,788.0,2.5,Televisions
