,Brand Name,Model Number,Size,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type,EcoLife Rating
0,HAIER,XQJ50 31A,5,China,480,1.5,Washing Machines,Medium
1,INDESIT,W93,5.5,Italy,240,3.5,Washing Machines,Low
2,INDESIT,WE12,6,Italy,277,3.5,Washing Machines,Low
3,INDESIT,WD11,6,Italy,327,3,Washing Machines,Low
4,SMEG,S750,6.5,Chile,380,2.5,Washing Machines,Low
5,SMEG,S650,6.5,Chile,377,2.5,Washing Machines,Low
6,MALBER,6,6,Italy,231,3.5,Washing Machines,Low
7,CANDY,CB 103 TR,5,Italy,654,1,Washing Machines,High
8,ASKO,W6444,7,Sweden,180,5,Washing Machines,Low
9,ASKO,W6564,7,Sweden,180,5,Washing Machines,Low
10,ASKO,W6984,7,Sweden,180,5,Washing Machines,Low
11,ASKO,W6884,7,Sweden,180,5,Washing Machines,Low
12,WHIRLPOOL,WTWE75AW1,7.5,India,620,2,Washing Machines,Medium
13,WHIRLPOOL,WTWE85IG1,8.5,India,462,3,Washing Machines,Medium
14,WHIRLPOOL,WTWE85IW1,8.5,India,462,3,Washing Machines,Medium
15,WHIRLPOOL,WTWE85IW1 / WTWE85IG1,8.5,India,462,3,Washing Machines,Medium
16,HISENSE,HWFE7510,7.5,China,420,3,Washing Machines,Medium
17,EURO,EFL6KWH,6,China,265,3,Washing Machines,Low
18,BRAV,GreenTech10A,7,China,432,2.5,Washing Machines,Medium
19,BEKO,WMY 1048 LB1,10,Turkey,380,4,Washing Machines,Low
20,EUROMAID,TL6KG,6,China,544,1.5,Washing Machines,Medium
21,ARISTON,ARMF125 (AUS),7.5,Italy,544,2.5,Washing Machines,Medium
22,ARISTON,ARMF125 (AUS)1,7.5,Italy,544,2.5,Washing Machines,Medium
23,ARISTON,ARXF125,7.5,Italy,544,2.5,Washing Machines,Medium
24,INDESIT,IWDC 7125,7.5,Italy,544,2.5,Washing Machines,Medium
25,INDESIT,IWDC 7125 B (AUS),7.5,Italy,544,2.5,Washing Machines,Medium
26,INDESIT,IWDC 7125 B (AUS)1,7.5,Italy,544,2.5,Washing Machines,Medium
27,EUROMAID,TL8KG,8,China,586,2,Washing Machines,Medium
28,PANASONIC,NA-F85H3W**,8.5,Taiwan,730,2,Washing Machines,High
29,PANASONIC,NA-F85H3WAU,8.5,Taiwan,730,2,Washing Machines,High
30,PANASONIC,NA-F85H3WNZ,8.5,Taiwan,730,2,Washing Machines,High
31,FISHER & PAYKEL,WH8060P*,8,China,295,4,Washing Machines,Low
32,FISHER & PAYKEL,WH8060P2,8,China,295,4,Washing Machines,Low
34,FISHER & PAYKEL,WH8060P1,8,China,295,4,Washing Machines,Low
35,LEMAIR,LW5,5,China,420,2,Washing Machines,Medium
36,LEMAIR,LTT8,8,China,662,1.5,Washing Machines,High
37,ARISTON,AQ82F 29 AUS,8,Italy,297,4,Washing Machines,Low
38,ARISTON,AQ82L 29 AUS,8,Italy,297,4,Washing Machines,Low
39,ARISTON,AQ82 Series,8,Italy,297,4,Washing Machines,Low
40,ARISTON,AQ94F 49D AUS,9,Italy,256,4.5,Washing Machines,Low
41,ARISTON,AQ104D 69D AUS,10,Italy,289,4.5,Washing Machines,Low
42,SAMSUNG,WA10J7750GW,10,China,561,3,Washing Machines,Medium
43,TECO,TWM80TTAMFBE,8,China,662,1.5,Washing Machines,High
44,MIELE,WDA 210 WPM,7,"Germany,Czechia",242,4,Washing Machines,Low
45,MIELE,WDA 110,7,"Czechia,Germany",242,4,Washing Machines,Low
46,TECO,TWM65TTAMFBE,6.5,China,501,2,Washing Machines,Medium
47,TECO,TWM100TTAMFBE,10,China,811,2,Washing Machines,High
48,MIELE,WK*130,8,"Czechia,Germany",230,4.5,Washing Machines,Low
49,MIELE,WKB130,8,"Czechia,Germany",230,4.5,Washing Machines,Low
50,MIELE,WKG130,8,"Czechia,Germany",230,4.5,Washing Machines,Low
51,MIELE,WK***0,8,"Czechia,Germany",231,4.5,Washing Machines,Low
52,MIELE,WKF130,8,"Czechia,Germany",231,4.5,Washing Machines,Low
53,MIELE,WKF130 WPS,8,"Czechia,Germany",231,4.5,Washing Machines,Low
54,MIELE,WKH130 WPS,8,"Czechia,Germany",231,4.5,Washing Machines,Low
55,MIELE,WKR770 WPS,8,"Czechia,Germany",231,4.5,Washing Machines,Low
56,BOSCH,WAS28464AU,8,China,260,4,Washing Machines,Low
57,FISHER & PAYKEL,WA1068P*,10,Thailand,345,4,Washing Machines,Low
58,FISHER & PAYKEL,WA1068P1,10,Thailand,345,4,Washing Machines,Low
59,BENCO,BFL50AUA,5,China,406,2,Washing Machines,Medium
60,FISHER & PAYKEL,WA55T56GW*,5.5,Thailand,487,2,Washing Machines,Medium
61,FISHER & PAYKEL,WA55T56GW1,5.5,Thailand,487,2,Washing Machines,Medium
62,TISIRA,MB70T,7,China,527,2,Washing Machines,Medium
63,LG,WD1200D,7,China,343,3.5,Washing Machines,Low
64,HOOVER,DXT 58H/1-AUS,8,Italy,238,4.5,Washing Machines,Low
65,HOOVER,DXA 47/1-AUS,7,China,313,3.5,Washing Machines,Low
66,HOOVER,DXC 27/1-AUS,7,China,285,3.5,Washing Machines,Low
67,TISIRA,MTM65-P701PQ,6.5,China,501,2,Washing Machines,Medium
68,DAEWOO,XQG30-881E,3,North Korea,300,1.5,Washing Machines,Low
69,SIMPSON,Simpson,5.5,Thailand,383,2.5,Washing Machines,Low
70,SIMPSON,SWT5541,5.5,Thailand,383,2.5,Washing Machines,Low
71,SIMPSON,SWT5541B,5.5,Thailand,383,2.5,Washing Machines,Low
72,SIMPSON,SWT6541,6.5,Australia,440,2.5,Washing Machines,Medium
73,WESTINGHOUSE,WWT6541,6.5,Thailand,440,2.5,Washing Machines,Medium
74,BENCO,BFL70AUA,7,China,455,2.5,Washing Machines,Medium
75,BENCO,BAW80AUA,8,China,586,2,Washing Machines,Medium
76,BENCO,BAW60AUA,6,China,544,1.5,Washing Machines,Medium
77,PALSONIC,PAL1000TT,10,China,811,2,Washing Machines,High
78,BENCO,BAW70AUA,7,China,527,2,Washing Machines,Medium
79,ESATTO,ETL6,6,China,544,1.5,Washing Machines,Medium
80,ESATTO,**TL6,6,China,544,1.5,Washing Machines,Medium
81,ESATTO,ETL8,8,China,586,2,Washing Machines,Medium
82,ESATTO,**TL8,8,China,586,2,Washing Machines,Medium
83,SIMPSON,SWF12743,7,Thailand,303,3.5,Washing Machines,Low
84,SIMPSON,SWF14743,7,Thailand,347,3.5,Washing Machines,Low
85,SIMPSON,SWF12843,8,Thailand,373,3.5,Washing Machines,Low
86,SIMPSON,SWF14843,8,Thailand,391,3.5,Washing Machines,Low
87,EUROMAID,TL10KG,10,China,973,1.5,Washing Machines,High
88,BEKO,WMY 9046 LB2,9,Turkey,360,4,Washing Machines,Low
89,BEKO,WMY 7046 LB2,7,Turkey,280,4,Washing Machines,Low
90,BAUMATIC,BTLW10,10,China,973,1.5,Washing Machines,High
91,BEKO,WMY 8046 LB2,8,Turkey,320,4,Washing Machines,Low
92,SAMSUNG,WD10J8420GW,10,South Korea,278,4.5,Washing Machines,Low
93,INDESIT,XWA 71283 W AUS,7,Poland,256,4,Washing Machines,Low
94,SPEED QUEEN,AWNE+,8.5,United States of America,1172,1,Washing Machines,High
95,SPEED QUEEN,AWNE82SN303AW01,8.5,United States of America,1172,1,Washing Machines,High
96,SPEED QUEEN,AWNE92SN303AW01,8.5,United States of America,1172,1,Washing Machines,High
97,EURO,EFL8KGW,8,Turkey,292,4,Washing Machines,Low
98,SPEED QUEEN,10kg Front load range,10,United States of America,641,2.5,Washing Machines,Medium
99,SPEED QUEEN,AFNE9BSP303AN01,10,United States of America,641,2.5,Washing Machines,Medium
100,SPEED QUEEN,AFNE9BSP303AW01,10,United States of America,641,2.5,Washing Machines,Medium
101,SPEED QUEEN,ATEE9AWP433AW01,10,United States of America,641,2.5,Washing Machines,Medium
102,SPEED QUEEN,ATGE9AWP303AW01,10,United States of America,641,2.5,Washing Machines,Medium
103,SPEED QUEEN,LFNE5BSP303AW01,10,United States of America,641,2.5,Washing Machines,Medium
104,SPEED QUEEN,LFNE5BSP303AW12,10,United States of America,641,2.5,Washing Machines,Medium
105,SPEED QUEEN,LTEE5ASP433AW01,10,United States of America,641,2.5,Washing Machines,Medium
106,SPEED QUEEN,LTEE5ASP433AW12,10,United States of America,641,2.5,Washing Machines,Medium
107,SPEED QUEEN,LTGE5ASP303AW01,10,United States of America,641,2.5,Washing Machines,Medium
108,SPEED QUEEN,LTGE5ASP303AW12,10,United States of America,641,2.5,Washing Machines,Medium
109,PANASONIC,NA-128VG5,8,"China,Japan",295,4,Washing Machines,Low
110,LECTRONI,LWM-FF7-A*10TE,7,China,340,3,Washing Machines,Low
111,LECTRONI,LWM-FF7-A210TE,7,China,340,3,Washing Machines,Low
112,LECTRONI,LWM-FF7-A510TE,7,China,340,3,Washing Machines,Low
113,LECTRONI,LWM-FF7-A810TE,7,China,340,3,Washing Machines,Low
114,LECTRONI,LWM-FF6-A*12TE,6,China,245,3.5,Washing Machines,Low
115,LECTRONI,LWM-FF6-A212TE,6,China,245,3.5,Washing Machines,Low
116,LECTRONI,LWM-FF6-A512TE,6,China,245,3.5,Washing Machines,Low
117,LECTRONI,LWM-FF6-A812TE,6,China,245,3.5,Washing Machines,Low
118,MIDEA,MTWR45,4.5,China,464,1,Washing Machines,Medium
119,MIDEA,MTWM60,6,China,544,1.5,Washing Machines,Medium
120,MIDEA,MTWM80,8,China,586,2,Washing Machines,Medium
121,MIDEA,MFWS512,5,China,406,2,Washing Machines,Medium
122,SAMSUNG,WA10J,10,China,604,3,Washing Machines,Medium
123,SAMSUNG,WA10J7700GW,10,China,604,3,Washing Machines,Medium
124,SAMSUNG,WA10J8700GP,10,China,604,3,Washing Machines,Medium
125,SAMSUNG,WA10J8700GW,10,China,604,3,Washing Machines,Medium
126,SAMSUNG,WA10J8800GP,10,China,604,3,Washing Machines,Medium
127,MIDEA,MFWS712,7,China,455,2.5,Washing Machines,Medium
128,MIDEA,MTWM95,9.5,China,762,2,Washing Machines,High
129,TECHNIKA,TWDC1400,7,China,330,3.5,Washing Machines,Low
130,MXT,MFS70-S1213,7,China,455,2.5,Washing Machines,Medium
131,SIMPSON,SWT8542A,8.5,Thailand,395,3.5,Washing Machines,Low
132,BOSCH,F13,7,"Turkey,India",264,4,Washing Machines,Low
133,BOSCH,WAK24160AU,7,"Turkey,India",264,4,Washing Machines,Low
134,BOSCH,WAK24220AU,7,"Turkey,India",264,4,Washing Machines,Low
135,SMEG,SAWS8160,8,Turkey,400,3.5,Washing Machines,Medium
136,STIRLING,XQB60-M933,5.5,China,477,1.5,Washing Machines,Medium
137,ARISTON,AQD1071D 69ID AUS,10,Italy,289,4.5,Washing Machines,Low
138,ARISTON,ARF 105 AUS.M,7,Turkey,573,2,Washing Machines,Medium
139,EUROMAID,HTL80,8,China,835,1.5,Washing Machines,High
140,TISIRA,MB45T,4.5,China,464,1,Washing Machines,Medium
141,EUROMAID,HTL55,5.5,China,565,1.5,Washing Machines,Medium
142,SAMSUNG,WW75J4213IW,7.5,North Korea,262,4,Washing Machines,Low
143,SAMSUNG,WW75J5210IW,7.5,North Korea,262,4,Washing Machines,Low
144,SAMSUNG,WW75J****IW,7.5,North Korea,262,4,Washing Machines,Low
145,FISHER & PAYKEL,WA8060P1,8,Thailand,290,4,Washing Machines,Low
146,GVA,G5FLWW15,5,China,397,2,Washing Machines,Low
147,EUROCLEAN,XQG90-14D,9,China,358,4,Washing Machines,Low
148,FISHER & PAYKEL,WA7060M1,7,Thailand,580,2,Washing Machines,Medium
149,ASPIRA,AWT60P1,6.5,China,630,1.5,Washing Machines,Medium
150,FISHER & PAYKEL,WA8060G1,8,Thailand,580,2,Washing Machines,Medium
151,SMEG,SAWS1014,10,Turkey,380,4,Washing Machines,Low
152,FISHER & PAYKEL,WA7060G1,7,Thailand,530,2,Washing Machines,Medium
153,FISHER & PAYKEL,WA8060E1,8,Thailand,290,4,Washing Machines,Low
154,FISHER & PAYKEL,WA7060E1,7,Thailand,250,4,Washing Machines,Low
155,CLASSIQUE,CL6TLW,6,China,544,1.5,Washing Machines,Medium
156,CLASSIQUE,CL8TLW,8,China,586,2,Washing Machines,Medium
157,CLASSIQUE,CL7FLW,7,China,432,2.5,Washing Machines,Medium
158,NOUVEAU,NWM60,6,China,544,1.5,Washing Machines,Medium
159,SAMSUNG,WD75J5410AW,7.5,China,290,4,Washing Machines,Low
160,CLASSIQUE,CL7FLWD,7,China,330,3.5,Washing Machines,Low
161,SAMSUNG,WW85J5410IW,8.5,China,312,4,Washing Machines,Low
162,BAUMATIC,BFL8KG,8,Turkey,394,3,Washing Machines,Low
163,BOSCH,WAE22466AU,7,Poland,265,4,Washing Machines,Low
164,FAIRHALL,TL80AU,8,China,586,2,Washing Machines,Medium
165,MIELE,WMV 960 WPS,9,"Czechia,Germany",219,5,Washing Machines,Low
166,TUSCANY,TW-6KG,6,China,544,1.5,Washing Machines,Medium
167,FAIRHALL,TL60AU,6,China,544,1.5,Washing Machines,Medium
168,FISHER & PAYKEL,WL8060P1,8,Thailand,300,4,Washing Machines,Low
169,SAMSUNG,WA85J6750SW,8.5,Thailand,709,2,Washing Machines,High
170,BAUMATIC,BWM55,5.5,China,401,2,Washing Machines,Medium
171,ELECTROLUX,My-PRO,8,Italy,293,4,Washing Machines,Low
172,ELECTROLUX,WE170P,8,Italy,293,4,Washing Machines,Low
173,ELECTROLUX,WE170V,8,Italy,293,4,Washing Machines,Low
174,BOSCH,WAW28540AU,8.5,Germany,250,4.5,Washing Machines,Low
175,AEG,L99699HWD,9,Italy,383,4,Washing Machines,Low
176,SAMSUNG,WW80J4413IW,8,"China,Thailand",290,4,Washing Machines,Low
177,HAIER,HWMSP60,6,China,505,2,Washing Machines,Medium
178,HAIER,HWMSP70,7,China,510,2,Washing Machines,Medium
179,EUROCLEAN,ECJI9KG,9,China,640,2,Washing Machines,Medium
180,SIMPSON,SWT6541*,6.5,Thailand,440,2.5,Washing Machines,Medium
181,SIMPSON,SWT6541M,6.5,Thailand,440,2.5,Washing Machines,Medium
182,SIMPSON,SWT6541Q,6.5,Thailand,440,2.5,Washing Machines,Medium
183,SIMPSON,SWT6541T,6.5,Thailand,440,2.5,Washing Machines,Medium
184,DAEWOO,D-CV701PCMCX,2,South Korea,253,1,Washing Machines,Low
185,DAEWOO,DWD-M301WD,2,South Korea,253,1,Washing Machines,Low
186,BOSCH,WAT24261AU,8,India,300,4,Washing Machines,Low
187,BOSCH,F15G,8,China,314,4,Washing Machines,Low
188,BOSCH,WAP28380AU,8,China,314,4,Washing Machines,Low
189,BOSCH,WAP28480AU,8,China,314,4,Washing Machines,Low
190,BOSCH,WAW32640AU,8.5,Germany,250,4.5,Washing Machines,Low
191,SIEMENS,F23P(i),8.5,Germany,250,4.5,Washing Machines,Low
192,SIEMENS,WM16W590AU,8.5,Germany,250,4.5,Washing Machines,Low
193,SIEMENS,WM16W690AU,8.5,Germany,250,4.5,Washing Machines,Low
194,BOSCH,F23X(i),8.5,Germany,250,4.5,Washing Machines,Low
195,BOSCH,WAY32790AU,8.5,Germany,250,4.5,Washing Machines,Low
196,BOSCH,WAY32890AU,8.5,Germany,250,4.5,Washing Machines,Low
198,SIEMENS,WM16Y792AU,8.5,Germany,250,4.5,Washing Machines,Low
199,SIEMENS,WM16Y892AU,8.5,Germany,250,4.5,Washing Machines,Low
200,DAEWOO,DWD-FC1241A,7,North Korea,373,3,Washing Machines,Low
201,BAUMATIC,BWP8,8,Turkey,394,3,Washing Machines,Low
202,MIELE,WT 2780,5.5,Germany,200,4,Washing Machines,Low
203,BAUMATIC,BWP9,9,Turkey,535,3,Washing Machines,Medium
204,TEKA,TFLW75,7.5,China,360,3.5,Washing Machines,Low
205,SAMSUNG,WW65J3263IW,6.5,China,295,3.5,Washing Machines,Low
206,PARMCO,PW-F85-W,8.5,South Korea,280,4,Washing Machines,Low
207,ZEROWATT,XQB90-955,9,China,640,2,Washing Machines,Medium
