,Brand Name,Model Number,Size,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type,EcoLife Rating
829,LG,27UD69,27.0 LCD,"Indonesia,South Korea,China",115,4.5,Computer Monitor,Medium
830,LG,24GM79G,24.0 LCD,"South Korea,Indonesia,China",103,4,Computer Monitor,Medium
831,LG,29UM69G,29.0 LCD,"South Korea,Indonesia,China",102,4.5,Computer Monitor,Medium
832,LG,34UM69G,34.0 LCD,"South Korea,Indonesia,China",133,4.5,Computer Monitor,Medium
833,DELL,E2318Hf,23.0 LCD (LED),China,61,6,Computer Monitor,Low
834,BLOOMBERG,BFP200-23,23.0 LCD,"Indonesia,South Korea,China",58,6,Computer Monitor,Low
835,BLOOMBERG,BFP200-27,27.0 LCD,"South Korea,Indonesia,China",131,3.5,Computer Monitor,Medium
836,SAMSUNG,LS25HG50FQEXXY,25.0 LCD (LED),South Korea,101,4,Computer Monitor,Medium
837,HP,OMEN by HP 25,24.0 LCD,China,82,5,Computer Monitor,Low
838,LG,32UD99,31.0 LCD,"Indonesia,South Korea,China",138,4.5,Computer Monitor,Medium
839,HP,22w,22.0 LCD (LED),China,63,5.5,Computer Monitor,Low
840,HP,22w,22.0 LCD (LED),China,63,5.5,Computer Monitor,Low
841,HP,STND-9521-A,22.0 LCD (LED),China,63,5.5,Computer Monitor,Low
843,HP,24w,24.0 LCD (LED),China,71,5.5,Computer Monitor,Low
845,HP,STND-9531-A,24.0 LCD (LED),China,71,5.5,Computer Monitor,Low
847,PHILIPS,243S7E,24.0 LCD (LED),China,69,6,Computer Monitor,Low
848,PHILIPS,243V7Q,24.0 LCD (LED),China,73,5.5,Computer Monitor,Low
849,PHILIPS,328E8Q,32.0 LCD (LED),China,150,4,Computer Monitor,Medium
850,PHILIPS,19P4Q,19.0 LCD (LED),China,67,5,Computer Monitor,Low
851,PHILIPS,273V7Q,27.0 LCD (LED),China,81,6,Computer Monitor,Low
852,LENOVO,F16238QP1,24.0 LCD (LED),China,84,5,Computer Monitor,Low
853,PHILIPS,223V7Q,22.0 LCD (LED),China,61,5.5,Computer Monitor,Low
854,LG,34UC99,34.0 LCD (LED),"South Korea,Indonesia,China",215,2.5,Computer Monitor,High
855,PHILIPS,223S7E,22.0 LCD (LED),China,60,6,Computer Monitor,Low
856,SAMSUNG,LU28H750UQEXXY,28.0 LCD (LED),South Korea,124,4,Computer Monitor,Medium
857,LENOVO,A16240WT0,24.0 LCD (LED),China,72,6,Computer Monitor,Low
858,HP,27o,27.0 LCD,China,57,7,Computer Monitor,Low
859,HP,V273,27.0 LCD,China,57,7,Computer Monitor,Low
860,HP,V273a,27.0 LCD,China,57,7,Computer Monitor,Low
861,BENQ,XL2546,24.0 LCD (LED),China,68,6,Computer Monitor,Low
862,BENQ,XL2546E,24.0 LCD (LED),China,68,6,Computer Monitor,Low
865,SAMSUNG,LS24H650GDEXXY,24.0 LCD (LED),South Korea,82,5,Computer Monitor,Low
866,HP,27x Curved Display,27.0 LCD (LED),China,117,4,Computer Monitor,Medium
868,HP,STND-9551-A,27.0 LCD (LED),China,117,4,Computer Monitor,Medium
870,FUJITSU,DY22-8T,22.0 LCD,China,45,7,Computer Monitor,Low
871,SAMSUNG,LS27HG50QQEXXY,27.0 LCD (LED),South Korea,176,2.5,Computer Monitor,Medium
872,SAMSUNG,LC24FG73FQEXXY,24.0 LCD (LED),South Korea,126,3,Computer Monitor,Medium
873,SAMSUNG,LC27FG73FQEXXY,27.0 LCD (LED),South Korea,141,3.5,Computer Monitor,Medium
874,PHILIPS,326M6F,32.0 LCD (LED),China,180,3.5,Computer Monitor,Medium
875,HP,E243,24.0 LCD (LED),China,69,6,Computer Monitor,Low
877,HP,STND-9581-A,24.0 LCD (LED),China,69,6,Computer Monitor,Low
879,LG,24MP59HT,24.0 LCD,"Indonesia,South Korea,China",72,5.5,Computer Monitor,Low
880,LG,27MP59HT,27.0 LCD,"Indonesia,South Korea,China",85,5.5,Computer Monitor,Low
881,AOC,315LM00026,31.0 LCD,China,185,3,Computer Monitor,Medium
882,VIEWSONIC,VS16845,43.0 LCD,China,332,3,Computer Monitor,High
883,VIEWSONIC,VS16920,24.0 LCD,China,122,3.5,Computer Monitor,Medium
884,SAMSUNG,LS27H850QFEXXY,27.0 LCD (LED),South Korea,148,3,Computer Monitor,Medium
885,SAMSUNG,LS24H850QFEXXY,24.0 LCD (LED),South Korea,139,2.5,Computer Monitor,Medium
886,HP,Z38c,38.0 LCD (LED),China,233,3,Computer Monitor,High
887,LG,24BK550Y,24.0 LCD,"Indonesia,South Korea,China",78,5,Computer Monitor,Low
888,LG,24BK750Y,24.0 LCD,"Indonesia,South Korea,China",65,6,Computer Monitor,Low
889,LG,27BK550Y,27.0 LCD,"South Korea,Indonesia,China",94,5,Computer Monitor,Low
890,LG,27BK750Y,27.0 LCD,"South Korea,Indonesia,China",78,6,Computer Monitor,Low
891,PHILIPS,349X7F,34.0 LCD (LED),China,279,1.5,Computer Monitor,High
892,LENOVO,F16238FX0,24.0 LCD (LED),China,61,6,Computer Monitor,Low
893,LG,29UM59A,29.0 LCD,"South Korea,Indonesia,China",83,5.5,Computer Monitor,Low
894,DELL,E2218HNf,22.0 LCD,China,58,6,Computer Monitor,Low
895,DELL,2418Dc,24.0 LCD (LED),China,83,5,Computer Monitor,Low
902,ALIENWARE,AW2518,24.0 LCD,China,102,4,Computer Monitor,Medium
903,DELL,E2418HN,24.0 LCD,China,59,6,Computer Monitor,Low
904,BENQ,BL2480T,24.0 LCD (LED),China,78,5,Computer Monitor,Low
905,BENQ,GW2480,24.0 LCD (LED),China,78,5,Computer Monitor,Low
906,BENQ,GW2480E,24.0 LCD (LED),China,78,5,Computer Monitor,Low
910,BENQ,BL2780,27.0 LCD (LED),China,87,5.5,Computer Monitor,Low
911,BENQ,BL2780T,27.0 LCD (LED),China,87,5.5,Computer Monitor,Low
912,BENQ,GW2780,27.0 LCD (LED),China,87,5.5,Computer Monitor,Low
913,BENQ,GW2780E,27.0 LCD (LED),China,87,5.5,Computer Monitor,Low
918,LG,43UD79,43.0 LCD,"South Korea,Indonesia,China",224,4.5,Computer Monitor,High
919,HP,E233,23.0 LCD,China,65,6,Computer Monitor,Low
920,ACER,G237HL,23.0 LCD (LED),China,101,4,Computer Monitor,Medium
921,ACER,G237HLA,23.0 LCD (LED),China,101,4,Computer Monitor,Medium
922,BENQ,GL2580,24.0 LCD (LED),China,82,5,Computer Monitor,Low
923,BENQ,GL2580HE,24.0 LCD (LED),China,82,5,Computer Monitor,Low
926,BENQ,GL2580HM,24.0 LCD (LED),China,82,5,Computer Monitor,Low
927,BENQ,GL2580ME,24.0 LCD (LED),China,82,5,Computer Monitor,Low
930,HP,OMEN by HP 27,27.0 LCD (LED),China,188,2,Computer Monitor,Medium
931,HP,E223,22.0 LCD (LED),China,62,5.5,Computer Monitor,Low
933,LENOVO,A16270UP0,27.0 LCD,China,174,2.5,Computer Monitor,Medium
934,LENOVO,A17TIO22T,22.0 LCD (LED),China,75,5,Computer Monitor,Low
935,HP,Z22n G2,22.0 LCD (LED),China,67,5.5,Computer Monitor,Low
936,HP,Z23n G2,23.0 LCD (LED),China,71,5.5,Computer Monitor,Low
937,HP,Z24nf G2,24.0 LCD (LED),China,74,5.5,Computer Monitor,Low
939,PHILIPS,273V5L,27.0 LCD (LED),China,111,4.5,Computer Monitor,Medium
941,LENOVO,D17238FE0,24.0 LCD,China,64,6,Computer Monitor,Low
942,LENOVO,A17TIO24,24.0 LCD (LED),China,82,5,Computer Monitor,Low
943,LENOVO,A17TIO22,22.0 LCD (LED),China,75,5,Computer Monitor,Low
944,LENOVO,A17TIO24T,24.0 LCD (LED),China,82,5,Computer Monitor,Low
945,DELL,U3418HWf,34.0 LCD,China,119,5,Computer Monitor,Medium
946,ALIENWARE,AW2518HF,24.0 LCD,China,81,5,Computer Monitor,Low
947,SAMSUNG,LC34H890WJEXXY,34.0 LCD (LED),South Korea,207,2.5,Computer Monitor,High
948,SAMSUNG,LC27H800FCEXXY,27.0 LCD (LED),South Korea,156,3,Computer Monitor,Medium
949,SAMSUNG,LC27F397FHEXXY,27.0 LCD (LED),South Korea,87,5.5,Computer Monitor,Low
950,LENOVO,F17238FT0,24.0 LCD (LED),China,56,6,Computer Monitor,Low
951,HP,E243m,24.0 LCD,China,59,6,Computer Monitor,Low
952,LG,34UC89G,34.0 LCD (LED),"South Korea,Indonesia,China",215,2.5,Computer Monitor,High
953,LG,32UD59,32.0 LCD,"Indonesia,South Korea,China",151,4,Computer Monitor,Medium
954,ALTIUS,AL3217CM,32.0 LCD (LED),China,152,4.5,Computer Monitor,Medium
955,SHARP,V2417E,24.0 LCD,China,59,6,Computer Monitor,Low
956,BENQ,XL2536,24.0 LCD (LED),China,86,5,Computer Monitor,Low
957,BENQ,XL2536E,24.0 LCD (LED),China,86,5,Computer Monitor,Low
960,AOC,238LM00020,24.0 LCD (LED),China,81,5,Computer Monitor,Low
961,AOC,270LM00040,27.0 LCD (LED),China,100,5,Computer Monitor,Medium
962,PHILIPS,356M6Q,35.0 LCD (LED),China,135,5,Computer Monitor,Medium
963,HP,E273,27.0 LCD (LED),China,67,6,Computer Monitor,Low
964,LENOVO,A17210FE0,21.0 LCD (LED),China,63,5.5,Computer Monitor,Low
965,HP,27w,27.0 LCD (LED),China,82,6,Computer Monitor,Low
966,BENQ,EX3501R,35.0 LCD (LED),China,130,5,Computer Monitor,Medium
967,BENQ,EX3501RE,35.0 LCD (LED),China,130,5,Computer Monitor,Medium
970,DELL,2018Hc,19.0 LCD (LED),China,57,5.5,Computer Monitor,Low
973,LENOVO,F17210FV0,21.0 LCD (LED),China,61,5.5,Computer Monitor,Low
974,PHILIPS,328M6F,32.0 LCD (LED),China,242,2,Computer Monitor,High
975,AOC,215LM00071,22.0 LCD (LED),China,60,6,Computer Monitor,Low
976,HP,E273m,27.0 LCD (LED),China,87,5.5,Computer Monitor,Low
977,LG,34UB88,34.0 LCD (LED),"South Korea,Indonesia,China",190,3,Computer Monitor,Medium
978,ALIENWARE,AW3418DW,34.0 LCD,China,195,3,Computer Monitor,Medium
979,ALIENWARE,AW3418HW,34.0 LCD,China,173,3.5,Computer Monitor,Medium
980,AOC,238LM00021,24.0 LCD (LED),China,64,6,Computer Monitor,Low
981,HP,24y,24.0 LCD (LED),China,68,6,Computer Monitor,Low
982,HP,24y Monitor,24.0 LCD (LED),China,68,6,Computer Monitor,Low
983,HP,N246v Monitor,24.0 LCD (LED),China,68,6,Computer Monitor,Low
984,HP,STND-9751-V,24.0 LCD (LED),China,68,6,Computer Monitor,Low
985,HP,N246v,24.0 LCD (LED),China,68,6,Computer Monitor,Low
986,HP,22y,22.0 LCD (LED),China,41,7,Computer Monitor,Low
987,HP,22y Monitor,22.0 LCD (LED),China,41,7,Computer Monitor,Low
988,HP,N223v Monitor,22.0 LCD (LED),China,41,7,Computer Monitor,Low
989,HP,STND-9741-V,22.0 LCD (LED),China,41,7,Computer Monitor,Low
990,HP,N223v,22.0 LCD (LED),China,41,7,Computer Monitor,Low
991,DELL,E2219HN,22.0 LCD (LED),China,46,7,Computer Monitor,Low
992,BENQ,EW277HDR,27.0 LCD (LED),China,93,5,Computer Monitor,Low
993,PHILIPS,253V7L,24.0 LCD (LED),China,86,5,Computer Monitor,Low
994,LENOVO,D17238FE1,24.0 LCD,China,66,6,Computer Monitor,Low
995,PHILIPS,278C6Q,27.0 LCD (LED),China,159,3,Computer Monitor,Medium
996,PHILIPS,241P6Q,24.0 LCD (LED),China,98,4,Computer Monitor,Low
997,HP,N240h,24.0 LCD (LED),China,62,6,Computer Monitor,Low
998,HP,N270h,27.0 LCD (LED),China,81,6,Computer Monitor,Low
999,BENQ,XL2740,27.0 LCD (LED),China,80,6,Computer Monitor,Low
1000,BENQ,XL2740E,27.0 LCD (LED),China,80,6,Computer Monitor,Low
1003,AG NEOVO,TM-23,23.0 LCD (LED),China,110,3.5,Computer Monitor,Medium
1004,PHILIPS,240B7Q,24.0 LCD,China,102,4,Computer Monitor,Medium
1005,HP,V270 27-inch Monitor,27.0 LCD (LED),China,66,7,Computer Monitor,Low
1006,HP,V270 Monitor,27.0 LCD (LED),China,66,7,Computer Monitor,Low
1007,HP,V270,27.0 LCD (LED),China,66,7,Computer Monitor,Low
1008,BENQ,XL2411,24.0 LCD (LED),China,117,3.5,Computer Monitor,Medium
1009,LENOVO,F17238FX0,24.0 LCD (LED),China,61,6,Computer Monitor,Low
1010,LENOVO,D17238FT0,24.0 LCD,China,59,6,Computer Monitor,Low
1011,LENOVO,D17215FT0,22.0 LCD,China,52,6,Computer Monitor,Low
1012,LENOVO,T2254A,22.0 LCD,China,63,6,Computer Monitor,Low
1013,VIEWSONIC,VS16492,27.0 LCD (LED),China,120,4,Computer Monitor,Medium
1014,FUJITSU,B27-8T,27.0 LCD (LED),Germany,82,6,Computer Monitor,Low
1015,DELL,3418HWf,34.0 LCD,China,119,5,Computer Monitor,Medium
1017,PHILIPS,328P6A,32.0 LCD (LED),China,230,2.5,Computer Monitor,High
1018,LENOVO,17245FY0,24.0 LCD,China,97,4.5,Computer Monitor,Low
1019,VIEWSONIC,VS17037,24.0 LCD,China,116,3.5,Computer Monitor,Medium
1020,LG,34UM59,34.0 LCD,"Indonesia,South Korea,China",118,5,Computer Monitor,Medium
1022,HP,22yh,22.0 LCD (LED),China,49,6,Computer Monitor,Low
1023,HP,22y Display,22.0 LCD (LED),China,49,6,Computer Monitor,Low
1024,HP,22yh Display,22.0 LCD (LED),China,49,6,Computer Monitor,Low
1029,VIEWSONIC,VS17090,32.0 LCD,China,163,4,Computer Monitor,Medium
1030,SAMSUNG,LS27E45KBHV,27.0 LCD (LED),South Korea,119,4,Computer Monitor,Medium
1031,FUJITSU,DY24-9T,24.0 LCD (LED),Germany,68,6,Computer Monitor,Low
1032,LG,27GK750F,27.0 LCD,"Indonesia,South Korea,China",104,4.5,Computer Monitor,Medium
1033,LG,32GK850G,32.0 LCD,"Indonesia,South Korea,China",203,3,Computer Monitor,High
1034,FUJITSU,E24-9 TOUC,24.0 LCD (LED),Germany,69,6,Computer Monitor,Low
1035,DELL,S2419HMt,24.0 LCD,China,70,5.5,Computer Monitor,Low
1036,VIEWSONIC,VS16265,24.0 LCD,China,135,3,Computer Monitor,Medium
1037,VIEWSONIC,VS16327,27.0 LCD,China,129,4,Computer Monitor,Medium
1038,KOGAN,KALED24MONPA,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1039,HP,TPC-Q035-D23,24.0 LCD (LED),China,62,6,Computer Monitor,Low
1040,HP,TPC-Q035-D27,27.0 LCD (LED),China,107,4.5,Computer Monitor,Medium
1041,HP,TPC-Q035-D34,34.0 LCD (LED),China,142,4.5,Computer Monitor,Medium
1042,VIEWSONIC,VS17220,32.0 LCD,China,146,4.5,Computer Monitor,Medium
1043,PHILIPS,241B7QU,24.0 LCD,China,72,5.5,Computer Monitor,Low
1044,SAMSUNG,LS24E45KDSV,24.0 LCD (LED),South Korea,100,4,Computer Monitor,Medium
1045,LENOVO,D17195HE2,19.0 LCD,China,48,6,Computer Monitor,Low
1047,LENOVO,D17195HE3,19.0 LCD,China,48,6,Computer Monitor,Low
1048,LENOVO,D17195HV0,19.0 LCD,China,48,6,Computer Monitor,Low
1051,HP,V190 18.5-inch Monitor,19.0 LCD (LED),China,41,6,Computer Monitor,Low
1052,HP,V190 Monitor,19.0 LCD (LED),China,41,6,Computer Monitor,Low
1053,HP,STND-9851-V,19.0 LCD (LED),China,41,6,Computer Monitor,Low
1054,HP,V190,19.0 LCD (LED),China,41,6,Computer Monitor,Low
1055,BENQ,EL2870U,29.0 LCD (LED),China,129,4,Computer Monitor,Medium
1057,HP,24y Display,24.0 LCD (LED),China,68,6,Computer Monitor,Low
1061,KOGAN,KALED27MONSD,27.0 LCD (LED),China,125,4,Computer Monitor,Medium
1062,ACER,CB271,27.0 LCD,China,164,2.5,Computer Monitor,Medium
1063,ACER,CB271H/KA271A,27.0 LCD,China,164,2.5,Computer Monitor,Medium
1064,ACER,KA271A,27.0 LCD,China,164,2.5,Computer Monitor,Medium
1065,LG,23CAV42KL,23.0 LCD,"Indonesia,South Korea,China",80,5,Computer Monitor,Low
1066,ACER,KA220HQ,22.0 LCD,China,92,4,Computer Monitor,Low
1067,ACER,G206HQL,19.0 LCD (LED),China,100,3,Computer Monitor,Medium
1068,ACER,XB252Q,24.0 LCD (LED),China,98,4.5,Computer Monitor,Low
1069,ACER,KG251Q,24.0 LCD (LED),China,96,4.5,Computer Monitor,Low
1070,ACER,KG251QD,24.0 LCD (LED),China,96,4.5,Computer Monitor,Low
1071,ACER,KG251QF,24.0 LCD (LED),China,96,4.5,Computer Monitor,Low
1072,ACER,KG271,27.0 LCD (LED),China,161,3,Computer Monitor,Medium
1073,KONIC,KD2702NC,27.0 LCD (LED),China,126,4,Computer Monitor,Medium
1074,ACER,K272HL,27.0 LCD (LED),China,130,3.5,Computer Monitor,Medium
1075,ACER,EB321HQU,35.0 LCD (LED),China,131,5.5,Computer Monitor,Medium
1076,ACER,G257HL,25.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1077,HP,22f Display,22.0 LCD (LED),China,67,5.5,Computer Monitor,Low
1079,HP,22fw Display,22.0 LCD (LED),China,67,5.5,Computer Monitor,Low
1081,HP,23f Display,23.0 LCD (LED),China,69,5.5,Computer Monitor,Low
1083,HP,23fw Display,23.0 LCD (LED),China,69,5.5,Computer Monitor,Low
1085,HP,24f Display,24.0 LCD (LED),China,70,5.5,Computer Monitor,Low
1087,HP,24fw Display,24.0 LCD (LED),China,70,5.5,Computer Monitor,Low
1088,HP,24fh Display,24.0 LCD (LED),China,70,5.5,Computer Monitor,Low
1091,HP,25f Display,25.0 LCD (LED),China,67,6,Computer Monitor,Low
1093,HP,25fw Display,25.0 LCD (LED),China,67,6,Computer Monitor,Low
1095,HP,27f Display,27.0 LCD (LED),China,81,6,Computer Monitor,Low
1097,HP,27fw Display,27.0 LCD (LED),China,81,6,Computer Monitor,Low
1098,HP,27fh Display,27.0 LCD (LED),China,81,6,Computer Monitor,Low
1101,ACER,B196L,19.0 LCD (LED),China,56,6,Computer Monitor,Low
1102,ACER,B226HQL,22.0 LCD (LED),China,110,3,Computer Monitor,Medium
1103,ACER,B246WL,24.0 LCD (LED),China,83,5,Computer Monitor,Low
1104,ACER,B326HUL,32.0 LCD (LED),China,188,3.5,Computer Monitor,Medium
1105,ACER,B346CK,34.0 LCD (LED),China,245,2,Computer Monitor,High
1106,ACER,ER320HQ,32.0 LCD (LED),China,93,6,Computer Monitor,Low
1107,ACER,G277HL,27.0 LCD (LED),China,125,4,Computer Monitor,Medium
1108,ACER,K222HQL,22.0 LCD (LED),China,83.3,4.5,Computer Monitor,Low
1109,ACER,XZ271,27.0 LCD (LED),China,128,4,Computer Monitor,Medium
1110,ACER,XB281HK,28.0 LCD (LED),China,237,1,Computer Monitor,High
1111,ACER,XR342CK,34.0 LCD (LED),China,245,2,Computer Monitor,High
1112,ACER,T272HUL,27.0 LCD (LED),China,194,2,Computer Monitor,Medium
1113,ACER,XB241,24.0 LCD (LED),China,154,2,Computer Monitor,Medium
1114,ACER,RT280K,28.0 LCD (LED),China,179,2.5,Computer Monitor,Medium
1115,ACER,KA270,27.0 LCD (LED),China,164,2.5,Computer Monitor,Medium
1116,ACER,K272HUL,27.0 LCD (LED),China,177,2.5,Computer Monitor,Medium
1117,ACER,K272HUL Abmidp,27.0 LCD (LED),China,177,2.5,Computer Monitor,Medium
1118,ACER,K272HUL bmiidp,27.0 LCD (LED),China,177,2.5,Computer Monitor,Medium
1119,ACER,K272HUL Dbmiidpx,27.0 LCD (LED),China,177,2.5,Computer Monitor,Medium
1120,ACER,XB271HU,27.0 LCD (LED),China,163,2.5,Computer Monitor,Medium
1121,ACER,XR382CQK,38.0 LCD (LED),China,223,3,Computer Monitor,High
1122,ACER,V276HL,27.0 LCD (LED),China,155,3,Computer Monitor,Medium
1123,ACER,XF240,24.0 LCD (LED),China,128,3,Computer Monitor,Medium
1124,ACER,XF270,27.0 LCD (LED),China,145,3,Computer Monitor,Medium
1125,ACER,XF270HU,27.0 LCD (LED),China,148,3,Computer Monitor,Medium
1126,ACER,GN246HL,24.0 LCD (LED),China,125,3,Computer Monitor,Medium
1127,ACER,BE270U,27.0 LCD (LED),China,136,3.5,Computer Monitor,Medium
1128,DELL,S2319Hc,23.0 LCD (LED),China,73,5.5,Computer Monitor,Low
1129,ACER,CB241HY,24.0 LCD (LED),China,111,3.5,Computer Monitor,Medium
1130,DELL,S2319Nc,23.0 LCD (LED),China,73,5.5,Computer Monitor,Low
1131,ACER,BE240Y,24.0 LCD (LED),China,79,5,Computer Monitor,Low
1132,ACER,EB192Q,19.0 LCD (LED),China,58,5,Computer Monitor,Low
1133,ACER,ED245QA,26.0 LCD (LED),China,50,7,Computer Monitor,Low
1134,ACER,KA221Q,22.0 LCD (LED),China,77,4.5,Computer Monitor,Low
1135,ACER,KA240,24.0 LCD (LED),China,104,4,Computer Monitor,Medium
1136,ACER,KA251Q,24.0 LCD (LED),China,94,4.5,Computer Monitor,Low
1137,ACER,KA271,27.0 LCD (LED),China,107,4.5,Computer Monitor,Medium
1138,ACER,KG281K,28.0 LCD (LED),China,150,3.5,Computer Monitor,Medium
1139,ACER,XB272,27.0 LCD (LED),China,135,3.5,Computer Monitor,Medium
1140,ACER,XB240,24.0 LCD (LED),China,165,2,Computer Monitor,Medium
1141,ACER,XB241YU,24.0 LCD (LED),China,110,3.5,Computer Monitor,Medium
1142,ACER,V226HQL,22.0 LCD (LED),China,99,3.5,Computer Monitor,Low
1143,ACER,B206WQL,19.0 LCD (LED),China,76,4.5,Computer Monitor,Low
1144,ACER,R231,23.0 LCD (LED),China,81,5,Computer Monitor,Low
1145,ACER,R271,27.0 LCD (LED),China,79,6,Computer Monitor,Low
1146,ACER,ED347CKR,35.0 LCD (LED),China,158,4,Computer Monitor,Medium
1147,ACER,V206WQL,19.0 LCD (LED),China,76,4.5,Computer Monitor,Low
1148,ACER,V176L,17.0 LCD (LED),China,54,5.5,Computer Monitor,Low
1149,ACER,GN276HL,27.0 LCD (LED),China,133,3.5,Computer Monitor,Medium
1150,LG,22MK430,22.0 LCD,"Indonesia,South Korea,China",80,4.5,Computer Monitor,Low
1151,ACER,KA240HY,24.0 LCD (LED),China,76,5.5,Computer Monitor,Low
1152,ACER,R251,25.0 LCD (LED),China,92,5,Computer Monitor,Low
1153,ACER,Z271,27.0 LCD (LED),China,134,3.5,Computer Monitor,Medium
1154,ACER,RT270,27.0 LCD (LED),China,79,6,Computer Monitor,Low
1155,ACER,XB270,27.0 LCD (LED),China,176,2.5,Computer Monitor,Medium
1156,ACER,XB280HK,28.0 LCD (LED),China,225,1.5,Computer Monitor,High
1158,MSI,Optix MPG27C,27.0 LCD (LED),China,115,4.5,Computer Monitor,Medium
1159,PHILIPS,276E9Q,27.0 LCD (LED),China,93,5,Computer Monitor,Low
1160,DELL,S2419Hc,24.0 LCD (LED),China,67,6,Computer Monitor,Low
1161,DELL,S2419Nc,24.0 LCD (LED),China,67,6,Computer Monitor,Low
1162,DELL,S2719Hc,27.0 LCD (LED),China,81,6,Computer Monitor,Low
1163,DELL,S2719Nc,27.0 LCD (LED),China,81,6,Computer Monitor,Low
1164,VIEWSONIC,VS17067,24.0 LCD,China,78,5,Computer Monitor,Low
1165,LG,24MK430,24.0 LCD,"Indonesia,South Korea,China",82,5,Computer Monitor,Low
1166,LG,27UK850,27.0 LCD,"Indonesia,South Korea,China",145,3,Computer Monitor,Medium
1167,LG,29WK500,29.0 LCD,"Indonesia,South Korea,China",84,5.5,Computer Monitor,Low
1168,LG,34WK500,34.0 LCD,"Indonesia,South Korea,China",122,5,Computer Monitor,Medium
1169,LG,34WK650,34.0 LCD,"South Korea,Indonesia,China",129,5,Computer Monitor,Medium
1170,LG,38WK95C,38.0 LCD (LED),"South Korea,Indonesia,China",216,3,Computer Monitor,High
1171,HP,E243d,24.0 LCD (LED),China,104,4,Computer Monitor,Medium
1172,PHILIPS,325C7Q,32.0 LCD,China,100,6,Computer Monitor,Medium
1173,LG,27UK600,27.0 LCD,"Indonesia,South Korea,China",134,3.5,Computer Monitor,Medium
1174,LG,29WK600,29.0 LCD,"Indonesia,South Korea,China",85,5.5,Computer Monitor,Low
1175,VIEWSONIC,VS17287,24.0 LCD (LED),China,71,5.5,Computer Monitor,Low
1176,FUJITSU,24-9T,24.0 LCD (LED),Germany,68,6,Computer Monitor,Low
1177,MSI,Optix G24C,24.0 LCD (LED),China,88,4.5,Computer Monitor,Low
1178,HP,27q,27.0 LCD (LED),China,108,4.5,Computer Monitor,Medium
1180,HP,27qb,27.0 LCD (LED),China,108,4.5,Computer Monitor,Medium
1182,PHILIPS,272B8Q,27.0 LCD (LED),China,106,4.5,Computer Monitor,Medium
1183,GOOGLE,2718EC,27.0 LCD,China,106,4.5,Computer Monitor,Medium
1184,GOOGLE,JN32A,32.0 LCD,China,185,3,Computer Monitor,Medium
1185,KOGAN,KALED35UW144FL*,35.0 LCD (LED),China,138,4.5,Computer Monitor,Medium
1186,KOGAN,KALED35UW144FLA,35.0 LCD (LED),China,138,4.5,Computer Monitor,Medium
1187,KOGAN,KALED35UW144FLB,35.0 LCD (LED),China,138,4.5,Computer Monitor,Medium
1188,KOGAN,KALED35UW144FLC,35.0 LCD (LED),China,138,4.5,Computer Monitor,Medium
1189,KOGAN,KALED35UW144FLD,35.0 LCD (LED),China,138,4.5,Computer Monitor,Medium
1190,KOGAN,KALED35UW144FLE,35.0 LCD (LED),China,138,4.5,Computer Monitor,Medium
1191,KOGAN,KALED35UWL*,35.0 LCD (LED),Germany,118,5.5,Computer Monitor,Medium
1192,KOGAN,KALED35UWLA,35.0 LCD (LED),Germany,118,5.5,Computer Monitor,Medium
1193,KOGAN,KALED35UWLB,35.0 LCD (LED),Germany,118,5.5,Computer Monitor,Medium
1194,KOGAN,KALED35UWLC,35.0 LCD (LED),Germany,118,5.5,Computer Monitor,Medium
1195,KOGAN,KALED35UWLD,35.0 LCD (LED),Germany,118,5.5,Computer Monitor,Medium
1196,KOGAN,KALED35UWLE,35.0 LCD (LED),Germany,118,5.5,Computer Monitor,Medium
1197,MSI,Optix MPG27CQ,27.0 LCD (LED),China,225,1.5,Computer Monitor,High
1198,MSI,Optix MPG27CQ2,27.0 LCD (LED),China,225,1.5,Computer Monitor,High
1201,PHILIPS,328E9F,32.0 LCD (LED),China,205,3,Computer Monitor,High
1202,HP,27y,27.0 LCD (LED),China,66,7,Computer Monitor,Low
1203,HP,27y  27-inch Display,27.0 LCD (LED),China,66,7,Computer Monitor,Low
1204,HP,27y Display,27.0 LCD (LED),China,66,7,Computer Monitor,Low
1207,HP,STND-9831-V,27.0 LCD (LED),China,66,7,Computer Monitor,Low
1209,SAMSUNG,LC49J890DKEXXY,49.0 LCD (LED),South Korea,226,3.5,Computer Monitor,High
1210,AOC,250LM00007,24.0 LCD,China,82,5,Computer Monitor,Low
1211,AOC,27B1,27.0 LCD,China,82,6,Computer Monitor,Low
1212,PHILIPS,271S8Q,27.0 LCD,China,92,5.5,Computer Monitor,Low
1213,PHILIPS,246E9Q,24.0 LCD,China,86,5,Computer Monitor,Low
1214,DELL,2419Hc,24.0 LCD (LED),China,75,5.5,Computer Monitor,Low
1216,BENQ,GW2280,22.0 LCD (LED),China,66,5.5,Computer Monitor,Low
1217,BENQ,GW2280-B,22.0 LCD (LED),China,66,5.5,Computer Monitor,Low
1218,BENQ,GW2280E,22.0 LCD (LED),China,66,5.5,Computer Monitor,Low
1219,DELL,2219,22.0 LCD (LED),China,71,5,Computer Monitor,Low
